timestamp,src_addr,dst_addr,protocol,src_port,dst_port,bytes,cpu_usage,memory_usage,disk_io,network_io,action,log_status,label,iso_forest_anomaly,svm_anomaly,rf_anomaly
2024-05-18 22:38:53.622155,179.73.112.169,253.6.89.100,17,25,22,1884,21.707949156376955,12.847611325946584,411,424,ACCEPT,OK,0,0,0,0
2024-05-18 22:41:27.622155,248.114.44.157,8.239.89.38,17,80,80,1830,32.41001382868988,11.56307481984431,222,438,ACCEPT,OK,0,0,0,0
2024-05-18 22:58:43.622155,45.64.207.47,241.116.178.187,6,22,22,4640,44.32184930780014,32.545421101826214,437,366,ACCEPT,OK,0,0,0,0
2024-05-18 22:32:27.622155,167.223.238.226,237.182.244.165,17,443,53,3749,22.391731546129968,19.591824643659113,147,397,ACCEPT,OK,0,0,0,0
2024-05-18 22:42:11.622155,66.246.168.231,17.122.17.38,17,53,53,4276,29.36851591750128,25.25724506040774,195,382,ACCEPT,OK,0,0,0,0
2024-05-18 22:20:14.622155,139.205.139.24,177.6.77.84,6,21,21,4161,10.093773800080305,40.592058005249555,160,492,ACCEPT,OK,0,0,0,0
2024-05-18 22:59:21.622155,91.214.235.159,156.115.252.86,17,80,21,593,1.9418132595058255,36.3412803342298,442,422,ACCEPT,OK,0,0,1,0
2024-05-18 22:47:11.622155,77.130.8.97,247.40.102.167,6,80,53,4333,33.50213988953033,10.793896831241923,172,197,ACCEPT,OK,0,0,0,0
2024-05-18 22:28:41.622155,5.148.70.43,82.27.225.243,17,22,53,3340,1.323956500257556,25.26595337262544,351,385,ACCEPT,OK,0,0,0,0
2024-05-18 23:04:16.622155,98.197.107.83,104.100.0.178,6,25,25,3761,21.89122885762326,7.2705495068738415,316,146,ACCEPT,OK,0,0,0,0
2024-05-18 22:54:36.622155,14.128.118.18,166.120.133.135,17,21,21,1318,20.857689590164103,43.45027310618742,353,388,ACCEPT,OK,0,0,0,0
2024-05-18 22:21:44.622155,233.165.144.4,145.95.52.102,6,22,443,4714,33.63031869887921,9.471578206788228,162,402,ACCEPT,OK,0,0,0,0
2024-05-18 23:07:56.622155,17.238.122.166,64.142.47.203,17,21,21,782,17.713194618330768,3.6714229445947986,451,162,ACCEPT,OK,0,0,0,0
2024-05-18 22:58:36.622155,24.123.103.127,181.70.254.186,17,25,25,4070,5.231285277936104,26.732866485990876,467,127,ACCEPT,OK,0,0,0,0
2024-05-18 22:58:00.622155,120.65.177.188,215.48.40.5,17,53,25,968,4.175291571952938,32.519550915896296,392,338,ACCEPT,OK,0,0,0,0
2024-05-18 23:01:30.622155,200.8.31.163,227.226.190.98,6,22,21,4381,38.38574038152749,38.64630788970957,395,484,ACCEPT,OK,0,0,0,0
2024-05-18 22:52:45.622155,31.183.187.66,33.226.109.226,17,53,25,4746,34.77591795491789,30.6081226994337,108,493,ACCEPT,OK,0,0,0,0
2024-05-18 22:22:47.622155,218.168.60.39,251.174.67.92,17,21,443,4252,19.003081936661964,39.97339005260476,286,454,ACCEPT,OK,0,0,0,0
2024-05-18 23:13:31.622155,151.24.77.50,4.121.20.183,6,53,80,2515,0.258074246744927,7.724062812837418,260,473,ACCEPT,OK,0,0,1,0
2024-05-18 23:09:03.622155,124.122.124.193,47.95.143.212,17,53,25,1536,18.92640101463404,47.890597983432045,171,290,ACCEPT,OK,0,0,0,0
2024-05-18 22:57:59.622155,171.169.247.214,98.122.249.255,6,53,53,1216,5.947702356282686,16.051886262233815,247,176,ACCEPT,OK,0,0,0,0
2024-05-18 22:20:33.622155,255.166.219.30,202.201.124.226,17,443,25,520,12.009252805775894,37.647502317585605,394,260,ACCEPT,OK,0,0,0,0
2024-05-18 23:07:18.622155,15.55.109.200,33.49.150.80,17,80,443,2937,22.392718460919763,31.80076817170982,404,429,ACCEPT,OK,0,0,0,0
2024-05-18 22:22:32.622155,197.93.202.200,75.96.244.46,17,22,443,3461,44.33718439347496,47.6531187840713,127,362,ACCEPT,OK,0,0,0,0
2024-05-18 22:30:26.622155,48.182.62.179,0.161.174.20,6,25,443,3927,30.841926057505525,2.8671161938476852,244,432,ACCEPT,OK,0,0,0,0
2024-05-18 22:47:23.622155,12.53.50.254,48.18.18.126,17,21,80,3338,4.700929539863302,31.883343741365312,142,231,ACCEPT,OK,0,0,0,0
2024-05-18 23:15:19.622155,71.46.3.135,54.230.41.148,6,80,25,4993,27.33248571841373,11.058483487801157,334,475,ACCEPT,OK,0,0,0,0
2024-05-18 23:08:47.622155,35.0.1.238,126.229.147.64,17,443,25,1462,13.324939750060228,45.541588916764866,228,459,ACCEPT,OK,0,0,0,0
2024-05-18 22:39:30.622155,46.57.24.42,142.37.226.139,17,22,25,4040,3.7009497507254183,9.734641041462556,278,121,ACCEPT,OK,0,0,1,0
2024-05-18 23:09:36.622155,242.216.123.117,5.216.157.77,17,22,443,561,35.847054648673485,39.384722254464165,271,127,ACCEPT,OK,0,0,0,0
2024-05-18 22:21:47.622155,113.69.238.141,130.35.215.23,6,25,21,4081,3.374014133249126,9.469044937333248,436,389,ACCEPT,OK,0,0,1,0
2024-05-18 22:34:50.622155,128.197.95.28,58.220.102.41,17,53,53,3920,8.374518201360898,35.46490484070557,108,115,ACCEPT,OK,0,0,0,0
2024-05-18 23:10:06.622155,239.65.43.0,1.17.72.204,17,21,80,4365,34.11332213158932,18.9102614483608,293,383,ACCEPT,OK,0,0,0,0
2024-05-18 23:04:42.622155,13.253.25.213,120.29.202.8,17,443,443,2831,9.259474907690912,11.145531769250267,499,263,ACCEPT,OK,0,0,0,0
2024-05-18 22:23:35.622155,127.141.103.71,238.205.95.27,17,443,21,3950,19.96947543775797,9.447159432508768,405,223,ACCEPT,OK,0,0,0,0
2024-05-18 23:04:00.622155,165.222.73.9,4.139.236.250,6,25,21,3907,23.71304602871225,23.70171819742768,394,500,ACCEPT,OK,0,0,0,0
2024-05-18 22:44:10.622155,113.227.156.56,233.246.38.102,17,21,443,2296,11.238096127178126,10.389165261967143,249,291,ACCEPT,OK,0,0,0,0
2024-05-18 22:46:02.622155,37.141.60.10,20.13.188.127,6,443,25,2344,46.60149208639638,2.8032583923783494,341,430,ACCEPT,OK,0,0,1,0
2024-05-18 22:56:18.622155,242.98.62.47,17.17.168.226,17,22,21,3350,26.670811923545617,31.394489475322075,125,223,ACCEPT,OK,0,0,0,0
2024-05-18 22:43:24.622155,129.161.57.106,223.247.96.237,17,53,80,2392,48.3883862835713,32.54264657932386,361,379,ACCEPT,OK,0,0,0,0
2024-05-18 22:56:10.622155,208.111.44.93,239.204.156.117,17,22,22,1989,31.716088734132352,33.890155611792665,229,427,ACCEPT,OK,0,0,0,0
2024-05-18 22:36:23.622155,161.49.218.50,25.180.23.43,17,21,25,953,2.5923337265854665,28.26175633912187,408,491,ACCEPT,OK,0,0,0,0
2024-05-18 22:50:38.622155,238.58.84.46,178.4.215.65,17,53,21,4099,26.174908692615737,13.919183536088864,500,320,ACCEPT,OK,0,0,0,0
2024-05-18 22:54:55.622155,206.75.166.107,224.180.66.76,17,80,53,4544,0.6817538700324699,24.433306993241622,193,223,ACCEPT,OK,0,0,0,0
2024-05-18 23:15:27.622155,28.227.130.201,254.203.114.46,6,22,25,3645,29.90074447732261,3.3649838608821483,128,155,ACCEPT,OK,0,0,0,0
2024-05-18 22:51:45.622155,132.255.163.224,88.9.136.174,17,80,25,1147,35.47740826224077,41.68438124248499,413,184,ACCEPT,OK,0,0,0,0
2024-05-18 23:12:14.622155,230.62.61.93,180.102.47.203,17,25,22,796,21.206110574953197,20.47072478393865,131,364,ACCEPT,OK,0,0,0,0
2024-05-18 22:49:50.622155,180.154.111.90,161.74.113.102,17,53,443,4350,47.33073651266474,30.888993535088705,292,120,ACCEPT,OK,0,0,0,0
2024-05-18 23:03:42.622155,47.38.237.205,14.170.58.92,6,443,21,4405,3.829426784264778,20.94932866670776,337,485,ACCEPT,OK,0,0,0,0
2024-05-18 23:03:33.622155,226.169.123.91,99.50.48.13,6,53,25,2191,14.283090763736828,36.16707946678379,342,372,ACCEPT,OK,0,0,0,0
2024-05-18 22:27:26.622155,171.38.145.113,17.212.251.74,6,21,443,4214,29.07978946484784,49.115522115903936,289,113,ACCEPT,OK,0,0,0,0
2024-05-18 23:13:21.622155,28.136.63.48,181.219.52.110,6,443,25,744,40.20037077833603,21.68480347338108,211,490,ACCEPT,OK,0,0,0,0
2024-05-18 22:30:49.622155,75.118.58.104,217.20.202.69,6,21,22,2259,37.531287132211766,1.8459547071534188,313,101,ACCEPT,OK,0,0,1,0
2024-05-18 23:03:58.622155,69.34.189.32,235.232.207.71,17,443,443,3323,37.57637687292535,2.617372814112484,275,489,ACCEPT,OK,0,0,1,0
2024-05-18 22:49:23.622155,97.152.219.186,183.198.49.131,6,22,443,2284,32.193769354525635,18.933401341721208,185,152,ACCEPT,OK,0,0,0,0
2024-05-18 22:54:01.622155,187.192.125.231,252.71.112.12,17,21,53,4490,27.0286349908356,37.20415343997955,444,121,ACCEPT,OK,0,0,0,0
2024-05-18 23:02:43.622155,196.224.144.175,87.58.244.118,6,21,21,2889,6.303692320166371,12.232321155935445,248,333,ACCEPT,OK,0,0,0,0
2024-05-18 23:13:49.622155,39.106.7.39,246.211.133.224,17,22,25,1777,1.7029600240262566,29.220009164110785,236,447,ACCEPT,OK,0,0,0,0
2024-05-18 22:58:00.622155,253.169.192.232,185.2.17.110,6,443,22,1358,0.5187932231538461,33.51945194063094,371,387,ACCEPT,OK,0,0,1,0
2024-05-18 23:13:08.622155,200.7.11.79,189.205.196.100,6,443,443,4638,41.640890646727726,22.14860933851816,271,238,ACCEPT,OK,0,0,0,0
2024-05-18 22:19:34.622155,197.51.201.187,40.121.167.23,6,25,22,855,38.74207102158349,20.813082325070106,406,352,ACCEPT,OK,0,0,0,0
2024-05-18 22:34:39.622155,140.76.104.95,118.192.163.77,17,21,22,3253,44.17325568449417,20.434724819660875,166,137,ACCEPT,OK,0,0,0,0
2024-05-18 22:42:20.622155,1.105.104.137,187.82.131.155,6,53,80,3262,22.60758583546468,31.78976075928616,332,168,ACCEPT,OK,0,0,0,0
2024-05-18 22:53:23.622155,95.253.43.89,212.175.207.39,6,53,25,2902,6.685697431548404,14.73638228462103,492,371,ACCEPT,OK,0,0,0,0
2024-05-18 22:55:05.622155,139.166.16.234,51.75.133.184,17,22,22,2015,15.687604057698929,28.71727384473727,265,480,ACCEPT,OK,0,0,0,0
2024-05-18 22:34:35.622155,167.100.125.190,64.198.218.160,6,443,22,1887,49.396477079550486,7.1256214274356635,296,324,ACCEPT,OK,0,0,1,0
2024-05-18 22:44:32.622155,250.233.29.121,178.86.244.152,17,21,22,4470,44.66028066841769,47.62843082594741,320,187,ACCEPT,OK,0,0,1,0
2024-05-18 22:37:22.622155,96.148.86.101,225.123.71.250,17,22,53,4372,19.96726743025229,43.73759055377861,399,414,ACCEPT,OK,0,0,0,0
2024-05-18 22:56:35.622155,231.127.42.41,244.178.233.138,17,53,25,4598,40.81342663712662,23.965297762381116,357,311,ACCEPT,OK,0,0,0,0
2024-05-18 22:47:50.622155,30.107.216.90,215.16.223.166,17,443,25,4175,32.82493684490593,29.71843004028713,303,209,ACCEPT,OK,0,0,0,0
2024-05-18 23:12:58.622155,197.247.195.199,208.225.217.123,6,21,443,4903,23.223939518538643,31.733900477384054,236,368,ACCEPT,OK,0,0,0,0
2024-05-18 23:12:44.622155,6.85.59.66,20.95.100.119,6,25,80,3909,4.684109581036788,3.0647657429536848,111,111,ACCEPT,OK,0,0,1,0
2024-05-18 22:38:37.622155,117.132.62.192,106.201.98.221,6,53,22,4515,19.958272458789985,0.0647226570717252,110,117,ACCEPT,OK,0,0,1,0
2024-05-18 22:50:04.622155,127.63.124.224,171.213.106.230,17,443,53,4420,28.18835454337669,13.029777225473191,204,145,ACCEPT,OK,0,0,0,0
2024-05-18 22:37:35.622155,148.97.226.47,139.75.21.158,17,80,443,1392,11.495241686633769,43.32872620259127,406,280,ACCEPT,OK,0,0,0,0
2024-05-18 23:12:25.622155,11.57.173.104,253.62.120.67,17,25,22,4271,37.98289894474311,9.263080134654771,365,479,ACCEPT,OK,0,0,0,0
2024-05-18 23:07:18.622155,80.145.160.182,195.113.54.217,6,21,25,4556,8.169425220791238,1.9830856899267943,251,212,ACCEPT,OK,0,0,1,0
2024-05-18 22:58:16.622155,168.77.240.243,97.224.135.230,6,21,443,4536,26.384572672101953,16.29502914460948,361,357,ACCEPT,OK,0,0,0,0
2024-05-18 23:11:47.622155,174.22.7.211,148.67.19.135,6,80,25,2329,20.662138355532715,34.18808668150952,179,480,ACCEPT,OK,0,0,0,0
2024-05-18 22:41:47.622155,159.1.164.22,203.143.201.17,6,443,21,4842,32.80985003022499,8.665031373709198,248,460,ACCEPT,OK,0,0,0,0
2024-05-18 23:15:31.622155,230.102.142.162,49.7.125.95,6,443,21,4440,47.947202934182904,5.156772019289097,351,445,ACCEPT,OK,0,0,1,0
2024-05-18 23:02:12.622155,255.62.174.201,23.60.238.195,6,21,53,2275,4.797034701852781,10.414137410004304,339,410,ACCEPT,OK,0,0,0,0
2024-05-18 22:26:04.622155,102.240.202.171,191.184.84.113,17,25,22,4612,34.934433552665595,14.40491600889336,145,404,ACCEPT,OK,0,0,0,0
2024-05-18 22:54:49.622155,159.234.83.203,205.43.206.115,6,53,53,520,20.82237434813367,23.16882276173189,461,329,ACCEPT,OK,0,0,0,0
2024-05-18 23:04:52.622155,181.64.14.174,114.30.71.142,6,25,25,4029,21.18691978128058,41.8923623413265,103,320,ACCEPT,OK,0,0,0,0
2024-05-18 22:41:17.622155,146.145.63.20,229.224.174.33,17,25,21,3118,48.887256919617,0.0727252322084925,127,418,ACCEPT,OK,0,0,1,0
2024-05-18 23:05:54.622155,203.209.166.201,240.80.10.168,6,21,22,3829,49.01160230667953,4.560460535793942,498,105,ACCEPT,OK,0,0,1,0
2024-05-18 22:58:40.622155,221.106.217.22,184.136.52.169,17,22,21,876,32.428438193368784,18.76057007520552,153,355,ACCEPT,OK,0,0,0,0
2024-05-18 22:37:23.622155,144.35.252.23,60.35.93.248,6,21,22,3314,27.18080747022207,14.574971123392578,222,142,ACCEPT,OK,0,0,0,0
2024-05-18 22:48:46.622155,167.79.249.233,46.238.113.17,17,443,21,2211,17.768239892297338,5.509807129410671,264,411,ACCEPT,OK,0,0,0,0
2024-05-18 22:43:32.622155,76.231.12.18,62.230.173.168,17,25,53,3432,31.80527444252427,12.981072437282045,264,319,ACCEPT,OK,0,0,0,0
2024-05-18 22:45:05.622155,78.83.109.100,141.135.196.194,17,443,22,3540,12.636676322779357,6.7939194084064845,133,477,ACCEPT,OK,0,0,0,0
2024-05-18 23:14:14.622155,15.80.177.170,167.178.36.46,6,80,21,1193,29.808024952130523,24.628162866096343,443,469,ACCEPT,OK,0,0,0,0
2024-05-18 22:36:35.622155,248.122.207.11,193.126.234.10,6,25,22,3242,12.887224300323927,33.53647158872791,289,491,ACCEPT,OK,0,0,0,0
2024-05-18 22:30:13.622155,52.17.242.140,45.41.14.41,17,22,22,2930,42.19901977632256,36.19976182530684,350,171,ACCEPT,OK,0,0,0,0
2024-05-18 22:32:31.622155,115.150.93.247,91.154.208.210,6,21,53,3810,32.09695113140951,0.8967343891732593,194,127,ACCEPT,OK,0,0,0,0
2024-05-18 22:31:05.622155,164.73.76.237,242.242.127.66,6,80,21,1483,6.329571717493854,41.1534316239434,350,361,ACCEPT,OK,0,0,0,0
2024-05-18 22:55:40.622155,216.45.52.186,37.245.19.14,17,53,21,4961,31.330880991466607,0.1030557249094121,420,462,ACCEPT,OK,0,0,0,0
2024-05-18 22:58:54.622155,101.4.112.203,33.133.201.37,17,22,22,3093,9.73925961666746,39.99076126717719,431,337,ACCEPT,OK,0,0,0,0
2024-05-18 23:08:02.622155,85.232.210.106,25.9.94.197,6,53,80,2643,38.81751424049348,12.836863157134491,259,488,ACCEPT,OK,0,0,0,0
2024-05-18 22:34:15.622155,56.191.99.174,157.75.104.4,17,21,21,1293,30.871200106918057,30.581400891622845,211,451,ACCEPT,OK,0,0,0,0
2024-05-18 22:32:08.622155,212.236.83.143,106.105.148.17,6,21,80,4634,27.971734563316495,8.063663063901682,344,239,ACCEPT,OK,0,0,0,0
2024-05-18 22:19:53.622155,131.171.114.255,34.189.62.111,17,25,80,1645,21.871325771266218,38.99557622110559,148,184,ACCEPT,OK,0,0,0,0
2024-05-18 22:45:34.622155,124.250.47.224,113.197.251.111,6,25,80,2112,10.223965167223636,10.747444353262352,291,369,ACCEPT,OK,0,0,0,0
2024-05-18 23:06:10.622155,152.215.105.55,154.66.192.161,17,53,443,4854,8.935802635908113,37.89825915075109,380,343,ACCEPT,OK,0,0,0,0
2024-05-18 22:45:11.622155,172.122.251.179,32.132.216.152,6,25,80,1177,18.41740157106552,12.241052598319929,360,386,ACCEPT,OK,0,0,0,0
2024-05-18 22:26:04.622155,115.28.156.235,199.236.118.203,6,443,22,1968,12.187986649676407,9.349690995964613,335,285,ACCEPT,OK,0,0,0,0
2024-05-18 23:00:24.622155,67.220.25.154,124.123.255.130,6,443,25,2021,31.736476456835433,39.16511364216232,415,190,ACCEPT,OK,0,0,0,0
2024-05-18 22:17:39.622155,254.78.133.218,165.39.129.148,6,80,22,1035,3.7307273042699207,12.77982993210246,467,308,ACCEPT,OK,0,0,0,0
2024-05-18 22:51:34.622155,236.238.213.152,109.199.69.56,6,443,21,1738,43.2951416955985,27.802919387059973,437,249,ACCEPT,OK,0,0,0,0
2024-05-18 23:15:06.622155,115.3.51.187,255.3.123.209,6,443,25,839,26.762417332911188,20.32962027797844,187,156,ACCEPT,OK,0,0,0,0
2024-05-18 22:45:28.622155,167.9.76.64,179.230.175.182,17,80,22,4634,5.751074132803829,36.26960068258228,226,485,ACCEPT,OK,0,0,0,0
2024-05-18 23:03:38.622155,32.39.194.86,108.29.35.49,6,22,53,4467,39.760914495892685,17.787338453314995,162,240,ACCEPT,OK,0,0,0,0
2024-05-18 22:24:56.622155,130.130.134.200,241.176.206.64,17,22,25,590,23.75234362898921,35.53264974795605,144,357,ACCEPT,OK,0,0,0,0
2024-05-18 23:01:03.622155,128.98.87.253,117.223.183.2,6,21,21,3703,32.40625217330287,0.919855136378922,404,111,ACCEPT,OK,0,0,1,0
2024-05-18 22:36:12.622155,74.242.201.150,69.15.152.125,6,25,21,2925,6.687527427346157,41.96870745512118,196,276,ACCEPT,OK,0,0,1,0
2024-05-18 22:29:54.622155,107.96.32.209,43.86.86.126,6,21,443,4163,7.065299476368442,14.525740530737218,429,387,ACCEPT,OK,0,0,0,0
2024-05-18 22:37:02.622155,128.41.225.31,36.172.40.250,17,25,443,4944,11.525764713097452,18.80598752316717,137,353,ACCEPT,OK,0,0,0,0
2024-05-18 22:54:24.622155,142.129.211.236,77.173.148.157,17,443,21,3323,22.867329963089105,39.10970120574631,184,455,ACCEPT,OK,0,0,0,0
2024-05-18 22:48:36.622155,118.11.239.185,171.157.214.56,6,443,80,2539,39.58578412703403,3.20475475325549,482,206,ACCEPT,OK,0,0,0,0
2024-05-18 22:41:25.622155,153.72.16.118,166.62.12.171,17,80,25,1709,17.240055126498504,38.7342427076317,185,126,ACCEPT,OK,0,0,0,0
2024-05-18 23:09:15.622155,146.234.124.184,254.142.126.18,6,25,53,4996,43.36592614914907,9.680763498692269,225,451,ACCEPT,OK,0,0,0,0
2024-05-18 22:37:09.622155,248.137.120.38,129.46.176.43,17,22,22,1587,39.90582931132307,7.061662488148773,279,363,ACCEPT,OK,0,0,0,0
2024-05-18 22:57:46.622155,213.255.54.208,40.42.158.197,6,443,80,2621,12.39107343229242,7.059348024719508,191,413,ACCEPT,OK,0,0,0,0
2024-05-18 22:26:47.622155,34.55.84.172,58.70.59.130,17,21,80,1067,24.42972686672321,15.211502893000256,390,462,ACCEPT,OK,0,0,0,0
2024-05-18 22:20:58.622155,208.237.20.32,127.13.1.216,17,53,21,2874,40.29118245667659,12.796464558913495,163,408,ACCEPT,OK,0,0,0,0
2024-05-18 22:35:47.622155,144.137.53.16,92.10.37.185,17,25,443,3826,34.275101900529506,34.86931537437762,223,176,ACCEPT,OK,0,0,0,0
2024-05-18 22:47:08.622155,143.232.154.167,88.248.80.45,17,21,21,4696,38.63516016826318,15.929342178918626,323,419,ACCEPT,OK,0,0,0,0
2024-05-18 22:31:28.622155,20.65.59.222,75.133.167.52,6,443,53,791,19.94529848291449,15.756893287234226,138,311,ACCEPT,OK,0,0,0,0
2024-05-18 22:26:17.622155,80.86.194.241,60.77.147.82,17,53,53,2205,45.93895494812732,4.997826050327797,237,476,ACCEPT,OK,0,0,1,0
2024-05-18 22:47:56.622155,206.125.12.5,21.192.74.201,17,443,25,979,9.478438329562394,25.84938351108464,363,259,ACCEPT,OK,0,0,0,0
2024-05-18 22:47:08.622155,169.10.229.129,151.43.187.227,17,22,80,602,33.886009832933,3.6019725853510485,414,471,ACCEPT,OK,0,0,0,0
2024-05-18 22:50:49.622155,219.151.8.245,13.106.248.179,17,80,21,2811,36.470256753322786,13.288452566437398,336,265,ACCEPT,OK,0,0,0,0
2024-05-18 22:49:29.622155,154.28.176.206,154.222.92.92,17,25,443,1566,25.6378190462878,0.9094546912043756,267,391,ACCEPT,OK,0,0,0,0
2024-05-18 22:17:45.622155,175.23.45.118,198.124.145.195,17,25,25,1718,49.36545969608544,23.633173391235175,161,114,ACCEPT,OK,0,0,1,0
2024-05-18 22:41:26.622155,58.55.183.25,182.169.55.27,17,53,80,4530,1.710488554338352,21.398861781467616,479,193,ACCEPT,OK,0,0,0,0
2024-05-18 23:02:16.622155,28.152.37.10,254.206.147.53,6,21,21,4496,28.980233430029305,35.28815359556477,268,150,ACCEPT,OK,0,0,0,0
2024-05-18 22:39:34.622155,121.25.211.220,97.79.203.64,6,22,21,2775,2.1656914163123817,24.513094588803103,180,455,ACCEPT,OK,0,0,0,0
2024-05-18 22:41:12.622155,146.77.244.171,121.134.192.7,6,22,80,4582,42.99750956568052,30.782643081674323,346,475,ACCEPT,OK,0,0,0,0
2024-05-18 22:19:15.622155,154.22.143.248,125.178.2.100,17,443,21,3103,13.048664238076624,35.195610589795145,443,171,ACCEPT,OK,0,0,0,0
2024-05-18 22:43:53.622155,210.241.253.161,191.123.43.184,6,22,80,845,27.197233444096376,34.87023003984903,169,280,ACCEPT,OK,0,0,0,0
2024-05-18 22:18:55.622155,251.62.100.198,193.51.183.202,17,21,443,800,9.630799809504008,33.48715746034438,206,201,ACCEPT,OK,0,0,0,0
2024-05-18 22:26:07.622155,179.193.52.58,40.149.252.245,17,22,80,3182,30.570746852771496,21.07093758593258,394,388,ACCEPT,OK,0,0,0,0
2024-05-18 23:10:37.622155,210.26.114.230,78.212.223.164,17,53,25,3228,27.701741254480023,36.61129256075938,191,328,ACCEPT,OK,0,0,0,0
2024-05-18 22:50:34.622155,123.122.37.6,169.4.227.99,17,25,25,1889,29.441906149240697,45.97850004000231,451,325,ACCEPT,OK,0,0,0,0
2024-05-18 23:09:01.622155,251.43.138.129,4.116.78.123,6,21,25,2264,36.902993768211225,7.3656144698796,287,213,ACCEPT,OK,0,0,0,0
2024-05-18 22:51:31.622155,139.247.33.203,94.163.183.76,17,22,25,1993,38.41745234220364,43.03716982704413,335,159,ACCEPT,OK,0,0,0,0
2024-05-18 23:01:09.622155,178.84.91.125,54.149.124.161,17,53,443,2060,43.1243209065146,24.079462140438828,205,278,ACCEPT,OK,0,0,0,0
2024-05-18 22:26:32.622155,254.48.203.76,6.252.201.16,6,443,25,3100,23.98955936980906,29.15339168034369,387,381,ACCEPT,OK,0,0,0,0
2024-05-18 23:11:57.622155,90.146.152.233,50.21.160.23,17,21,80,3197,14.145460150666043,35.61815550596324,163,291,ACCEPT,OK,0,0,0,0
2024-05-18 22:33:05.622155,237.127.245.161,21.136.22.189,6,22,443,1891,48.79668980117835,4.5311049470264315,324,460,ACCEPT,OK,0,0,1,0
2024-05-18 22:39:53.622155,52.20.41.142,145.41.202.46,6,22,21,4074,28.27517860379916,40.17805942541366,297,167,ACCEPT,OK,0,0,0,0
2024-05-18 23:15:02.622155,63.246.251.27,139.198.172.122,6,80,53,3131,9.506398698165036,47.93073559959186,114,399,ACCEPT,OK,0,0,1,0
2024-05-18 22:16:06.622155,137.205.206.195,77.139.239.205,6,53,443,1355,4.414670373637586,11.507110511240889,255,281,ACCEPT,OK,0,0,1,0
2024-05-18 22:50:52.622155,243.214.136.252,151.254.209.27,17,22,21,3860,21.806233284048805,43.56059027814177,128,257,ACCEPT,OK,0,0,0,0
2024-05-18 22:23:28.622155,89.34.140.33,114.194.100.220,6,25,53,4143,35.21164280131128,15.667805228226934,484,273,ACCEPT,OK,0,0,0,0
2024-05-18 22:32:52.622155,18.200.134.39,154.203.95.49,17,443,21,4541,47.16950592542592,22.056062348303797,412,196,ACCEPT,OK,0,0,0,0
2024-05-18 22:22:07.622155,72.175.188.151,147.190.10.169,17,22,80,1693,31.179578759517028,22.339989003672834,440,179,ACCEPT,OK,0,0,0,0
2024-05-18 22:51:24.622155,116.75.120.176,219.18.18.98,17,53,443,3610,4.314050340525971,15.80287904685928,237,431,ACCEPT,OK,0,0,0,0
2024-05-18 23:11:50.622155,88.139.238.230,40.51.41.252,17,80,53,792,2.589170652768886,15.65214391719314,233,265,ACCEPT,OK,0,0,0,0
2024-05-18 22:26:59.622155,185.106.230.171,126.119.117.113,6,53,22,1983,17.83142301083548,20.729239581489008,142,419,ACCEPT,OK,0,0,0,0
2024-05-18 22:40:48.622155,22.159.93.89,107.163.148.131,17,53,22,4902,3.7242973002251825,12.491162877748067,198,193,ACCEPT,OK,0,0,0,0
2024-05-18 23:14:15.622155,72.210.98.236,195.173.89.34,6,80,21,998,6.961222528372862,48.68365438365001,404,403,ACCEPT,OK,0,0,1,0
2024-05-18 22:43:00.622155,168.202.129.187,54.94.186.116,17,25,80,1120,34.23237243292005,37.073112189962885,368,473,ACCEPT,OK,0,0,0,0
2024-05-18 22:54:24.622155,79.49.15.224,127.64.187.243,6,443,22,1011,6.953296917577107,22.4051987292028,183,356,ACCEPT,OK,0,0,0,0
2024-05-18 22:33:02.622155,159.155.36.65,82.175.24.255,17,22,25,2809,30.844543113702244,7.382666620252643,291,389,ACCEPT,OK,0,0,0,0
2024-05-18 22:17:54.622155,234.105.190.47,199.214.25.241,17,22,25,3540,32.51531883453054,11.388268915717576,494,342,ACCEPT,OK,0,0,0,0
2024-05-18 22:39:41.622155,251.229.25.210,125.120.102.50,17,53,21,1576,13.122921690260348,20.935084676298903,338,481,ACCEPT,OK,0,0,0,0
2024-05-18 22:58:10.622155,101.137.214.196,168.40.79.24,17,21,25,4141,18.471746618820266,36.875309662464254,212,397,ACCEPT,OK,0,0,0,0
2024-05-18 22:55:19.622155,44.255.180.232,64.236.212.210,6,80,80,3642,4.935325371762072,2.720058567423994,120,154,ACCEPT,OK,0,0,1,0
2024-05-18 22:17:13.622155,57.63.197.216,194.134.48.39,6,443,22,2935,48.68553294056957,38.34128576530368,296,147,ACCEPT,OK,0,0,1,0
2024-05-18 22:37:55.622155,95.79.72.169,208.167.212.167,17,53,53,901,23.90133275911475,29.60817367037556,381,345,ACCEPT,OK,0,0,0,0
2024-05-18 23:14:49.622155,17.116.254.65,68.86.9.53,17,25,25,1519,19.345185762741064,46.406873190902665,102,312,ACCEPT,OK,0,0,0,0
2024-05-18 22:44:09.622155,6.80.208.165,195.151.233.88,17,21,22,2521,32.58590815308115,18.6764927360053,202,412,ACCEPT,OK,0,0,0,0
2024-05-18 23:14:42.622155,100.192.104.6,47.139.195.95,17,21,443,4251,45.815623702905675,38.871611267919306,463,253,ACCEPT,OK,0,0,0,0
2024-05-18 22:31:44.622155,143.120.236.186,216.37.151.169,17,53,443,1620,48.82011996005268,12.80344369347972,120,425,ACCEPT,OK,0,0,1,0
